sra_experiment_id	sra_run_id	sra_project_id	sra_biosample_id	num_of_bases	file_size	published	source	strategy	layout	library_name	selection	instrument	file_type	reads_unaligned	identified_reads	taxonomy_id	lineage	percent_identified	gc_content
SRX1384187	SRR2818083	PRJNA231221	SAMN03996329	1528613790	968314984	10/26/15 17:42	GENOMIC	WGS	PAIRED	IL100045952	RANDOM	Illumina HiSeq 2500	fastq	32833	7534562	674	Bacteria|Proteobacteria|Gammaproteobacteria|Vibrionales|Vibrionaceae|Vibrio|Vibrio mimicus	0.995661255	0.461239811
SRX12531066	SRR16251444	PRJNA231221	SAMN20888876	1582971569	399849190	10/8/21 23:50	GENOMIC	WGS	SINGLE	PL100169567-1	RANDOM	Sequel	bam	30584	168833	29489	Bacteria|Proteobacteria|Gammaproteobacteria|Aeromonadales|Aeromonadaceae|Aeromonas|Aeromonas enteropelogenes	0.846632935	0.580301786
SRX5000900	SRR8180831	PRJNA231221	SAMN10163248	722078545	2629142311	11/10/18 1:33	GENOMIC	WGS	SINGLE	PL100072472-1	RANDOM	PacBio RS	pacbio_native	124094	39388	1639	Bacteria|Firmicutes|Bacilli|Bacillales|Listeriaceae|Listeria|Listeria monocytogenes	0.240931723	0.406723019
SRX11386285	SRR15076261	PRJNA231221	SAMN16357580	3124203288	1014897401	7/8/21 19:19	GENOMIC	WGS	PAIRED	IL100160362	RANDOM	Illumina NovaSeq 6000	fastq	10366622	10323466	564	Bacteria|Proteobacteria|Gammaproteobacteria|Enterobacterales|Enterobacteriaceae|Escherichia|Escherichia fergusonii	0.498957085	0.500961741
SRX2179296	SRR4272074	PRJNA231221	SAMN04875545	2615581042	1921552719	9/20/16 11:14	GENOMIC	WGS	PAIRED	IL100051100	RANDOM	Illumina HiSeq 2000	fastq	66696	12881725	487	Bacteria|Proteobacteria|Betaproteobacteria|Neisseriales|Neisseriaceae|Neisseria|Neisseria meningitidis	0.994849102	0.508359529
SRX5000895	SRR8180825	PRJNA231221	SAMN10163251	1302788007	4450434214	11/10/18 1:37	GENOMIC	WGS	SINGLE	PL100072454A-1	RANDOM	PacBio RS	pacbio_native	99158	64324	1290	Bacteria|Firmicutes|Bacilli|Bacillales|Staphylococcaceae|Staphylococcus|Staphylococcus hominis	0.393462277	0.331449474
SRX8574297	SRR12045618	PRJNA231221	SAMN13450436	2221972055	8005375760	6/18/20 14:25	GENOMIC	WGS	SINGLE	PL100106708-1	RANDOM	PacBio RS	pacbio_native	117530	45952	1547	Bacteria|Firmicutes|Erysipelotrichia|Erysipelotrichales|Erysipelotrichaceae|Erysipelatoclostridium|Erysipelatoclostridium ramosum	0.281082933	0.327980277
SRX1384196	SRR2818097	PRJNA231221	SAMN03996331	1046466493	3954988147	10/26/15 17:46	GENOMIC	WGS	SINGLE	PL100045843A-1	RANDOM	PacBio RS	pacbio_native	106703	56779	672	Bacteria|Proteobacteria|Gammaproteobacteria|Vibrionales|Vibrionaceae|Vibrio|Vibrio vulnificus	0.347310407	0.485058308
SRX9620584	SRR13182720	PRJNA231221	SAMN16357394	1493521388	377203742	12/2/20 12:30	GENOMIC	WGS	SINGLE	PL100141745-1	RANDOM	Sequel	bam	13641	163862	562	Bacteria|Proteobacteria|Gammaproteobacteria|Enterobacterales|Enterobacteriaceae|Escherichia|Escherichia coli	0.923150595	0.500209097
SRX2179270	SRR4272048	PRJNA231221	SAMN04875538	1522310260	5720984272	9/20/16 10:33	GENOMIC	WGS	SINGLE	PL100048439-1	RANDOM	PacBio RS	pacbio_native	112304	51178	450	Bacteria|Proteobacteria|Gammaproteobacteria|Legionellales|Legionellaceae|Legionella|Legionella longbeachae	0.313049755	0.42950532
SRX1385423	SRR2822451	PRJNA231221	SAMN03996311	652431461	2563217545	10/27/15 1:44	GENOMIC	WGS	SINGLE	PL100045899-1	RANDOM	PacBio RS	pacbio_native	130010	33472	545	Bacteria|Proteobacteria|Gammaproteobacteria|Enterobacterales|Enterobacteriaceae|Citrobacter|Citrobacter koseri	0.204744253	0.517657123
SRX3046552	SRR5879394	PRJNA231221	SAMN07312467	2397459984	8203396105	7/28/17 19:43	GENOMIC	WGS	SINGLE	PL100054210-1	RANDOM	PacBio RS	pacbio_native	70804	92678	1509	Bacteria|Firmicutes|Clostridia|Eubacteriales|Clostridiaceae|Clostridium|Clostridium sporogenes	0.566900332	0.312055824
SRX1385416	SRR2822445	PRJNA231221	SAMN03996305	772759282	487353005	10/27/15 0:46	GENOMIC	WGS	PAIRED	IL100047577	RANDOM	Illumina HiSeq 2500	fastq	111277	3714264	85698	Bacteria|Proteobacteria|Betaproteobacteria|Burkholderiales|Alcaligenaceae|Achromobacter|Achromobacter xylosoxidans	0.970912088	0.665472475
SRX5000887	SRR8180819	PRJNA231221	SAMN10163249	1262990051	4494751464	11/10/18 1:41	GENOMIC	WGS	SINGLE	PL100072473-1	RANDOM	PacBio RS	pacbio_native	106857	56625	585	Bacteria|Proteobacteria|Gammaproteobacteria|Enterobacterales|Morganellaceae|Proteus|Proteus vulgaris	0.346368408	0.402676483
SRX10062285	SRR13672844	PRJNA231221	SAMN16357514	1653673178	574934846	2/9/21 18:06	GENOMIC	WGS	PAIRED	IL100153342	RANDOM	Illumina NovaSeq 6000	fastq	28098	5447641	562	Bacteria|Proteobacteria|Gammaproteobacteria|Enterobacterales|Enterobacteriaceae|Escherichia|Escherichia coli	0.994868638	0.49945769
SRX976329	SRR1949978	PRJNA231221	SAMN03255432	430661778	311877812	5/12/15 13:12	GENOMIC	WGS	PAIRED	IL100042687	RANDOM	Illumina HiSeq 2500	fastq	27105	2104884	670	Bacteria|Proteobacteria|Gammaproteobacteria|Vibrionales|Vibrionaceae|Vibrio|Vibrio parahaemolyticus	0.98728652	0.445906258
SRX9293600	SRR12825962	PRJNA231221	SAMN16357228	1027539028	3628880176	10/18/20 9:47	GENOMIC	WGS	SINGLE	PL100129079-1	RANDOM	PacBio RS	pacbio_native	117000	46482	562	Bacteria|Proteobacteria|Gammaproteobacteria|Enterobacterales|Enterobacteriaceae|Escherichia|Escherichia coli	0.28432488	0.490532991
SRX5936052	SRR9163115	PRJNA231221	SAMN11056398	3463213690	1481389342	5/30/19 16:44	GENOMIC	WGS	PAIRED	IL100085943	RANDOM	Illumina HiSeq 4000	fastq	60849	11406746	1302	Bacteria|Firmicutes|Bacilli|Lactobacillales|Streptococcaceae|Streptococcus|Streptococcus gordonii	0.994693831	0.404162249
SRX5944680	SRR9172018	PRJNA231221	SAMN11056423	1373534656	702026523	5/31/19 22:39	GENOMIC	WGS	PAIRED	IL100090608	RANDOM	Illumina HiSeq 4000	fastq	264625	4283503	28901	Bacteria|Proteobacteria|Gammaproteobacteria|Enterobacterales|Enterobacteriaceae|Salmonella|Salmonella enterica	0.941816721	0.521908775
SRX2110121	SRR4125433	PRJNA231221	SAMN04327388	1550276068	1053482750	9/2/17 0:00	GENOMIC	WGS	PAIRED	IL100054781	RANDOM	Illumina HiSeq 2500	fastq	848881	6825753	33945	Bacteria|Firmicutes|Bacilli|Lactobacillales|Enterococcaceae|Enterococcus|Enterococcus avium	0.889391338	0.390034497
SRX9398769	SRR12935032	PRJNA231221	SAMN16357264	3312832782	11346207368	10/29/20 16:26	GENOMIC	WGS	SINGLE	PL100132573-1	RANDOM	PacBio RS	pacbio_native	84353	79129	108980	Bacteria|Proteobacteria|Gammaproteobacteria|Moraxellales|Moraxellaceae|Acinetobacter|Acinetobacter ursingii	0.484022706	0.40584804
SRX10063445	SRR13674004	PRJNA231221	SAMN16357454	580328267	146688057	2/9/21 21:50	GENOMIC	WGS	SINGLE	PL100141825-1	RANDOM	Sequel	bam	4866	75338	573	Bacteria|Proteobacteria|Gammaproteobacteria|Enterobacterales|Enterobacteriaceae|Klebsiella/Raoultella group|Klebsiella|Klebsiella pneumoniae	0.939329709	0.562221125
SRX10059920	SRR13668439	PRJNA231221	SAMN16357472	1517243726	383479351	2/9/21 13:30	GENOMIC	WGS	SINGLE	PL100141846-3	RANDOM	Sequel	bam	15701	211125	573	Bacteria|Proteobacteria|Gammaproteobacteria|Enterobacterales|Enterobacteriaceae|Klebsiella/Raoultella group|Klebsiella|Klebsiella pneumoniae	0.93077954	0.564068602
SRX13311432	SRR17126950	PRJNA231221	SAMN22091670	7014675404	2330272189	12/4/21 2:10	GENOMIC	WGS	PAIRED	IL100190027	RANDOM	Illumina NovaSeq 6000	fastq	64125	23163277	537011	Bacteria|Bacteroidetes|Bacteroidia|Bacteroidales|Prevotellaceae|Prevotella|Prevotella copri DSM 18205	0.997239252	0.449094288
SRX2110116	SRR4125427	PRJNA231221	SAMN05004754	1730303518	1185652989	9/2/17 0:00	GENOMIC	WGS	PAIRED	IL100054317	RANDOM	Illumina HiSeq 2500	fastq	139805	8426054	134537	Bacteria|Proteobacteria|Betaproteobacteria|Burkholderiales|Burkholderiaceae|Paraburkholderia|Paraburkholderia fungorum	0.983678811	0.612257787
SRX12539336	SRR16259583	PRJNA231221	SAMN20888883	3387034865	855030823	10/9/21 3:37	GENOMIC	WGS	SINGLE	PL100169582-1	RANDOM	Sequel	bam	30076	318226	195	Bacteria|Proteobacteria|Epsilonproteobacteria|Campylobacterales|Campylobacteraceae|Campylobacter|Campylobacter coli	0.913649649	0.32408998
SRX9400210	SRR12936507	PRJNA231221	SAMN16357277	161158048	699342907	10/29/20 15:34	GENOMIC	WGS	SINGLE	PL100132587-2	RANDOM	PacBio RS	pacbio_native	159072	4410	43765	Bacteria|Actinobacteria|Corynebacteriales|Corynebacteriaceae|Corynebacterium|Corynebacterium amycolatum	0.026975447	0.47582817
SRX3050818	SRR5884796	PRJNA231221	SAMN07312484	3110635334	1262777471	7/31/17 15:31	GENOMIC	WGS	PAIRED	IL100070124	RANDOM	Illumina HiSeq 4000	fastq	200739	10099378	573	Bacteria|Proteobacteria|Gammaproteobacteria|Enterobacterales|Enterobacteriaceae|Klebsiella/Raoultella group|Klebsiella|Klebsiella pneumoniae	0.980510998	0.548873527
SRX10063184	SRR13673743	PRJNA231221	SAMN16357433	6422590242	1621410991	2/9/21 19:33	GENOMIC	WGS	SINGLE	PL100141792-1	RANDOM	Sequel	bam	41694	632688	562	Bacteria|Proteobacteria|Gammaproteobacteria|Enterobacterales|Enterobacteriaceae|Escherichia|Escherichia coli	0.938174506	0.503998212
SRX6806462	SRR10073048	PRJNA231221	SAMN11078004	495693746	279904391	9/5/19 20:04	VIRAL RNA	AMPLICON	PAIRED	IL100098207	RT-PCR	Illumina MiSeq	fastq	14440	910077	64320	Viruses|Riboviria|Orthornavirae|Kitrinoviricota|Flasuviricetes|Amarillovirales|Flaviviridae|Flavivirus|Zika virus	0.984381034	0.505997104
SRX3050805	SRR5884782	PRJNA231221	SAMN07312477	3080543148	1168469933	7/31/17 15:22	GENOMIC	WGS	PAIRED	IL100069077	RANDOM	Illumina HiSeq 4000	fastq	161071	10039403	562	Bacteria|Proteobacteria|Gammaproteobacteria|Enterobacterales|Enterobacteriaceae|Escherichia|Escherichia coli	0.984209459	0.499774108
ERX2403154	ERR2352278	Sequencing_extracted_nucleic_acid_from_the_National_Collection_of_Pathogenic_Viruses-sc-4123	SAMEA104500723	242900100	130094534	2/28/18 8:39	VIRAL RNA	WGS	PAIRED	DN514740Q:G2	Inverse rRNA	Illumina MiSeq	cram	584633	225034	39054	Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Picornavirales|Picornaviridae|Enterovirus|Enterovirus A|Enterovirus A71	0.277934015	0.48832795
SRX1385147	SRR2821366	PRJNA231221	SAMN03996294	1958678911	7294768253	10/26/15 23:40	GENOMIC	WGS	SINGLE	PL100045882-1	RANDOM	PacBio RS	pacbio_native	127963	35519	85698	Bacteria|Proteobacteria|Betaproteobacteria|Burkholderiales|Alcaligenaceae|Achromobacter|Achromobacter xylosoxidans	0.217265509	0.632055788
ERX2403169	ERR2352293	Sequencing_extracted_nucleic_acid_from_the_National_Collection_of_Pathogenic_Viruses-sc-4123	SAMEA104500738	265865700	136195205	2/28/18 8:39	VIRAL RNA	WGS	PAIRED	DN514744U:F1	Inverse rRNA	Illumina MiSeq	cram	750302	135917	41846	Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Picornavirales|Picornaviridae|Enterovirus|Enterovirus B|Echovirus E30	0.153367283	0.501700863
SRX10059869	SRR13668388	PRJNA231221	SAMN16357467	2416651414	1266209639	2/9/21 13:30	GENOMIC	WGS	PAIRED	IL100148453	RANDOM	Illumina HiSeq 4000	fastq	43050	7959107	573	Bacteria|Proteobacteria|Gammaproteobacteria|Enterobacterales|Enterobacteriaceae|Klebsiella/Raoultella group|Klebsiella|Klebsiella pneumoniae	0.994620201	0.563159607
SRX9295026	SRR12827387	PRJNA231221	SAMN16357164	2824158262	10480472663	10/18/20 9:58	GENOMIC	WGS	SINGLE	PL100108169-2	RANDOM	PacBio RS	pacbio_native	105147	58335	43771	Bacteria|Actinobacteria|Corynebacteriales|Corynebacteriaceae|Corynebacterium|Corynebacterium urealyticum	0.356828275	0.478258393
SRX10063412	SRR13673970	PRJNA231221	SAMN16357447	2849427682	1250868290	2/9/21 20:42	GENOMIC	WGS	PAIRED	IL100148315	RANDOM	Illumina HiSeq 4000	fastq	18170	9417021	573	Bacteria|Proteobacteria|Gammaproteobacteria|Enterobacterales|Enterobacteriaceae|Klebsiella/Raoultella group|Klebsiella|Klebsiella pneumoniae	0.998074231	0.559670096
ERX2403163	ERR2352287	Sequencing_extracted_nucleic_acid_from_the_National_Collection_of_Pathogenic_Viruses-sc-4123	SAMEA104500732	126093000	68104591	2/28/18 8:39	VIRAL RNA	WGS	PAIRED	DN514740Q:H3	Inverse rRNA	Illumina MiSeq	cram	196817	223493	47502	Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Picornavirales|Picornaviridae|Enterovirus|Enterovirus B|Echovirus E14	0.53173372	0.448601429
SRX981310	SRR1955809	PRJNA231221	SAMN03255462	1251770770	886432968	5/12/15 13:12	GENOMIC	WGS	PAIRED	IL100040289	RANDOM	Illumina HiSeq 2000	fastq	414935	5781950	1280	Bacteria|Firmicutes|Bacilli|Bacillales|Staphylococcaceae|Staphylococcus|Staphylococcus aureus	0.933041359	0.326160397
SRX8575810	SRR12047225	PRJNA231221	SAMN13450397	2716967548	9222343901	6/18/20 18:59	GENOMIC	WGS	SINGLE	PL100106888-1	RANDOM	PacBio RS	pacbio_native	76598	86884	1358	Bacteria|Firmicutes|Bacilli|Lactobacillales|Streptococcaceae|Lactococcus|Lactococcus lactis	0.531459121	0.360700507
SRX9620012	SRR13181995	PRJNA231221	SAMN16357364	2391336868	1252519744	12/2/20 11:37	GENOMIC	WGS	PAIRED	IL100144155	RANDOM	Illumina HiSeq 4000	fastq	82562	7835772	817	Bacteria|Bacteroidetes|Bacteroidia|Bacteroidales|Bacteroidaceae|Bacteroides|Bacteroides fragilis	0.989573312	0.441515817
SRX981324	SRR1955821	PRJNA231221	SAMN03255465	1518181500	1058765912	5/12/15 13:12	GENOMIC	WGS	PAIRED	IL100040292	RANDOM	Illumina HiSeq 2000	fastq	157610	7358140	1280	Bacteria|Firmicutes|Bacilli|Bacillales|Staphylococcaceae|Staphylococcus|Staphylococcus aureus	0.979029372	0.324062797
SRX10063235	SRR13673794	PRJNA231221	SAMN16357434	4617699537	1165662859	2/9/21 19:09	GENOMIC	WGS	SINGLE	PL100141793-1	RANDOM	Sequel	bam	19324	442131	562	Bacteria|Proteobacteria|Gammaproteobacteria|Enterobacterales|Enterobacteriaceae|Escherichia|Escherichia coli	0.958123761	0.502716439
SRX4999172	SRR8179072	PRJNA231221	SAMN10163184	1776510772	726459534	11/9/18 11:01	GENOMIC	WGS	PAIRED	IL100074264	RANDOM	Illumina HiSeq 4000	fastq	58947	5823539	2420305	Bacteria|Proteobacteria|Gammaproteobacteria|Pseudomonadales|Moraxellaceae|Acinetobacter|Acinetobacter sp. FDAARGOS_560	0.989979237	0.389289609
SRX2695601	SRR5400976	PRJNA231221	SAMN06173304	4105967827	13952565857	4/3/17 9:34	GENOMIC	WGS	SINGLE	PL100053767A-1	RANDOM	PacBio RS	pacbio_native	72685	90797	588	Bacteria|Proteobacteria|Gammaproteobacteria|Enterobacterales|Morganellaceae|Providencia|Providencia stuartii	0.555394478	0.419156015
ERX1934210	ERR1873685	Sequencing_extracted_nucleic_acid_from_the_National_Collection_of_Pathogenic_Viruses-sc-4123	SAMEA51866668	126102900	75630010	3/8/17 14:17	VIRAL RNA	WGS	PAIRED	DN477535D:A2	Inverse rRNA	Illumina MiSeq	cram	11252	409091	31708	Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Picornavirales|Picornaviridae|Enterovirus|Rhinovirus A|rhinovirus A16	0.973231385	0.425362739
SRX9620403	SRR13182522	PRJNA231221	SAMN16357382	3069127850	985030390	12/2/20 12:26	GENOMIC	WGS	PAIRED	IL100146388	RANDOM	Illumina NovaSeq 6000	fastq	23340	10139335	562	Bacteria|Proteobacteria|Gammaproteobacteria|Enterobacterales|Enterobacteriaceae|Escherichia|Escherichia coli	0.997703361	0.488285856
ERX1934216	ERR1873691	Sequencing_extracted_nucleic_acid_from_the_National_Collection_of_Pathogenic_Viruses-sc-4123	SAMEA51871168	159354900	92872791	3/8/17 14:17	VIRAL RNA	WGS	PAIRED	DN477535D:G2	Inverse rRNA	Illumina MiSeq	cram	13497	517686	12130	Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Picornavirales|Picornaviridae|Enterovirus|Rhinovirus A|rhinovirus A2	0.974590678	0.436792625
SRX4999165	SRR8179066	PRJNA231221	SAMN10163190	2868294528	1136888688	11/9/18 11:07	GENOMIC	WGS	PAIRED	IL100074269	RANDOM	Illumina HiSeq 4000	fastq	38244	9459420	573	Bacteria|Proteobacteria|Gammaproteobacteria|Enterobacterales|Enterobacteriaceae|Klebsiella/Raoultella group|Klebsiella|Klebsiella pneumoniae	0.995973326	0.553227645
SRX8575815	SRR12047231	PRJNA231221	SAMN13450399	2238281373	7763605557	6/18/20 19:23	GENOMIC	WGS	SINGLE	PL100106890-1	RANDOM	PacBio RS	pacbio_native	93459	70023	478	Bacteria|Proteobacteria|Gammaproteobacteria|Pseudomonadales|Moraxellaceae|Moraxella|Moraxella nonliquefaciens	0.428322384	0.421207568
SRX9620401	SRR13182520	PRJNA231221	SAMN16357381	1979090933	500699291	12/2/20 12:23	GENOMIC	WGS	SINGLE	PL100135812-1	RANDOM	Sequel	bam	30908	347183	562	Bacteria|Proteobacteria|Gammaproteobacteria|Enterobacterales|Enterobacteriaceae|Escherichia|Escherichia coli	0.918252484	0.49876624
ERX1934212	ERR1873687	Sequencing_extracted_nucleic_acid_from_the_National_Collection_of_Pathogenic_Viruses-sc-4123	SAMEA51868168	83535900	50977514	3/8/17 14:17	VIRAL RNA	WGS	PAIRED	DN477535D:C2	Inverse rRNA	Illumina MiSeq	cram	7992	270461	150904	Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Picornavirales|Picornaviridae|Enterovirus|rhinovirus B17	0.971298567	0.440097551
SRX2695598	SRR5400974	PRJNA231221	SAMN06173301	2660902974	1132751211	4/3/17 9:34	GENOMIC	WGS	PAIRED	IL100059880	RANDOM	Illumina HiSeq 4000	fastq	125100	8685837	170573	Bacteria|Firmicutes|Bacilli|Bacillales|Staphylococcaceae|Staphylococcus|Staphylococcus pettenkoferi	0.985801737	0.383753589
SRX4999170	SRR8179070	PRJNA231221	SAMN10163191	628437319	2336901532	11/9/18 11:38	GENOMIC	WGS	SINGLE	PL100073039-1	RANDOM	PacBio RS	pacbio_native	122687	40795	573	Bacteria|Proteobacteria|Gammaproteobacteria|Enterobacterales|Enterobacteriaceae|Klebsiella/Raoultella group|Klebsiella|Klebsiella pneumoniae	0.249538175	0.540827381
SRX10063238	SRR13673796	PRJNA231221	SAMN16357435	4565138520	1152415898	2/9/21 19:09	GENOMIC	WGS	SINGLE	PL100141794-1	RANDOM	Sequel	bam	18944	440784	562	Bacteria|Proteobacteria|Gammaproteobacteria|Enterobacterales|Enterobacteriaceae|Escherichia|Escherichia coli	0.958793025	0.502568113
SRX981326	SRR1955823	PRJNA231221	SAMN03255466	1640006084	1135508497	5/12/15 13:12	GENOMIC	WGS	PAIRED	IL100040293	RANDOM	Illumina HiSeq 2000	fastq	159261	7959581	1280	Bacteria|Firmicutes|Bacilli|Bacillales|Staphylococcaceae|Staphylococcus|Staphylococcus aureus	0.980383779	0.323596525
SRX11384931	SRR15074886	PRJNA231221	SAMN16357563	3229289797	814974771	7/8/21 17:28	GENOMIC	WGS	SINGLE	PL100159569-1	RANDOM	Sequel II	bam	14298	283831	57706	Bacteria|Proteobacteria|Gammaproteobacteria|Enterobacterales|Enterobacteriaceae|Citrobacter|Citrobacter freundii complex|Citrobacter braakii	0.952040895	0.511973682
SRX4999164	SRR8179064	PRJNA231221	SAMN10163190	96666846	441587118	11/9/18 11:07	GENOMIC	WGS	SINGLE	PL100073038-1	RANDOM	PacBio RS	pacbio_native	159087	4395	573	Bacteria|Proteobacteria|Gammaproteobacteria|Enterobacterales|Enterobacteriaceae|Klebsiella/Raoultella group|Klebsiella|Klebsiella pneumoniae	0.026883694	0.424639906
ERX1934218	ERR1873693	Sequencing_extracted_nucleic_acid_from_the_National_Collection_of_Pathogenic_Viruses-sc-4123	SAMEA51872668	103428000	59637635	3/8/17 14:17	VIRAL RNA	WGS	PAIRED	DN477535D:A3	Inverse rRNA	Illumina MiSeq	cram	6633	338127	2777147	Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Picornavirales|Picornaviridae|Enterovirus|Rhinovirus A|rhinovirus A1B	0.980760529	0.427567429
SRX10063414	SRR13673972	PRJNA231221	SAMN16357448	3706499238	941764402	2/9/21 20:40	GENOMIC	WGS	SINGLE	PL100141813-1	RANDOM	Sequel	bam	521651	1181147	573	Bacteria|Proteobacteria|Gammaproteobacteria|Enterobacterales|Enterobacteriaceae|Klebsiella/Raoultella group|Klebsiella|Klebsiella pneumoniae	0.693650686	0.560206596
SRX9295023	SRR12827385	PRJNA231221	SAMN16357163	1283524845	4434578459	10/18/20 9:54	GENOMIC	WGS	SINGLE	PL100108168-1	RANDOM	PacBio RS	pacbio_native	113523	49959	43771	Bacteria|Actinobacteria|Corynebacteriales|Corynebacteriaceae|Corynebacterium|Corynebacterium urealyticum	0.305593276	0.602341693
ERX2403167	ERR2352291	Sequencing_extracted_nucleic_acid_from_the_National_Collection_of_Pathogenic_Viruses-sc-4123	SAMEA104500736	211463100	105702927	2/28/18 8:39	VIRAL RNA	WGS	PAIRED	DN514744U:D1	Inverse rRNA	Illumina MiSeq	cram	547469	157408	47516	Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Picornavirales|Picornaviridae|Enterovirus|Enterovirus B|Echovirus E3	0.22331272	0.469583194
ERX2403161	ERR2352285	Sequencing_extracted_nucleic_acid_from_the_National_Collection_of_Pathogenic_Viruses-sc-4123	SAMEA104500730	203704800	108782765	2/28/18 8:39	VIRAL RNA	WGS	PAIRED	DN514740Q:F3	Inverse rRNA	Illumina MiSeq	cram	526102	152914	47501	Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Picornavirales|Picornaviridae|Enterovirus|Enterovirus B|Echovirus E13	0.225199406	0.47163947
SRX2104759	SRR4123929	PRJNA231221	SAMN04875536	407419334	1559434432	9/2/16 10:48	GENOMIC	WGS	SINGLE	PL100048437A-1	RANDOM	PacBio RS	pacbio_native	144390	19092	727	Bacteria|Proteobacteria|Gammaproteobacteria|Pasteurellales|Pasteurellaceae|Haemophilus|Haemophilus influenzae	0.116783499	0.40146031
SRX9295030	SRR12827391	PRJNA231221	SAMN16357165	2358453543	8074509472	10/18/20 10:03	GENOMIC	WGS	SINGLE	PL100108170-1	RANDOM	PacBio RS	pacbio_native	109363	54119	43771	Bacteria|Actinobacteria|Corynebacteriales|Corynebacteriaceae|Corynebacterium|Corynebacterium urealyticum	0.331039503	0.607202485
SRX3050816	SRR5884794	PRJNA231221	SAMN07312483	3159574902	10693166166	7/31/17 17:53	GENOMIC	WGS	SINGLE	PL100068680-1	RANDOM	PacBio RS	pacbio_native	64032	99450	573	Bacteria|Proteobacteria|Gammaproteobacteria|Enterobacterales|Enterobacteriaceae|Klebsiella/Raoultella group|Klebsiella|Klebsiella pneumoniae	0.608323852	0.552821064
SRX9400209	SRR12936505	PRJNA231221	SAMN16357276	960871645	3383146591	10/29/20 15:34	GENOMIC	WGS	SINGLE	PL100132586-1	RANDOM	PacBio RS	pacbio_native	123914	39568	43765	Bacteria|Actinobacteria|Corynebacteriales|Corynebacteriaceae|Corynebacterium|Corynebacterium amycolatum	0.242032762	0.554594662
SRX10059894	SRR13668413	PRJNA231221	SAMN16357470	1767426072	447150074	2/9/21 13:26	GENOMIC	WGS	SINGLE	PL100141844-2	RANDOM	Sequel	bam	33048	315768	573	Bacteria|Proteobacteria|Gammaproteobacteria|Enterobacterales|Enterobacteriaceae|Klebsiella/Raoultella group|Klebsiella|Klebsiella pneumoniae	0.90525664	0.557646596
SRX2110106	SRR4125419	PRJNA231221	SAMN05004750	1631853986	5934423852	9/2/17 0:00	GENOMIC	WGS	SINGLE	PL100053608-1	RANDOM	PacBio RS	pacbio_native	119552	43930	57975	Bacteria|Proteobacteria|Betaproteobacteria|Burkholderiales|Burkholderiaceae|Burkholderia|pseudomallei group|Burkholderia thailandensis	0.268714599	0.643948911
